"","Year","State","mk1","mk2","measure","other","type","chem_name","chem_index","Value"
"195",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","METAM-SODIUM","39003","(D)"
"196",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","PEROXYACETIC ACID","63201","(D)"
"197",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009","6800","(NA)"
"198",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","REYNOUTRIA SACHALINE","55809","(D)"
"199",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","AZOXYSTROBIN","128810","0.326"
"200",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482","(NA)"
"201",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","BACILLUS SUBTILIS","6479","(NA)"
"202",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","BLAD","30006","(D)"
"203",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","BORAX DECAHYDRATE","11102","0.093"
"204",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","BOSCALID","128008","0.885"
"205",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19","6544","(NA)"
"206",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","CAPTAN","81301","15.932"
"207",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","CYFLUFENAMID","555550","(D)"
"208",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","CYPRODINIL","288202","0.872"
"209",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","DIFENOCONAZOLE","128847","(D)"
"210",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","FENHEXAMID","90209","0.753"
"211",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","FLUDIOXONIL","71503","0.599"
"212",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","FLUOPYRAM","80302","0.389"
"213",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","FLUXAPYROXAD","138009","0.294"
"214",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","FOSETYL-AL","123301","(D)"
"215",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","ISOFETAMID","270000","(D)"
"216",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","MEFENOXAM","113502","0.727"
"217",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","MONO-POTASSIUM SALT","76416","(D)"
"218",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","MYCLOBUTANIL","128857","0.546"
"219",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","PENTHIOPYRAD","90112","0.49"
"220",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","POLYOXIN D ZINC SALT","230000","0.109"
"221",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","PROPICONAZOLE","122101","0.174"
"222",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","PYDIFLUMETOFEN","90110","(D)"
"223",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","PYRACLOSTROBIN","99100","0.355"
"224",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","PYRIMETHANIL","288201","1.036"
"225",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","QUINOLINE","55459","0.193"
"226",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","SULFUR","77501","38.761"
"227",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","TETRACONAZOLE","120603","0.059"
"228",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001","1.667"
"229",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","THIRAM","79801","8.873"
"230",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","TRIFLOXYSTROBIN","129112","0.39"
"231",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","TRIFLUMIZOLE","128879","(D)"
"232",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","HERBICIDE","CARFENTRAZONE-ETHYL","128712","(D)"
"233",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","HERBICIDE","FLUMIOXAZIN","129034","0.315"
"234",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","HERBICIDE","OXYFLUORFEN","111601","(D)"
"235",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","HERBICIDE","PENDIMETHALIN","108501","5.892"
"236",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","ABAMECTIN","122804","0.025"
"237",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","ACEQUINOCYL","6329","0.65"
"238",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","ACETAMIPRID","99050","0.181"
"239",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","AZADIRACHTIN","121701","0.114"
"240",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","BEAUVERIA BASSIANA","128924","(NA)"
"241",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","BIFENAZATE","586","1.094"
"242",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","BIFENTHRIN","128825","0.178"
"243",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","BT KURSTAK ABTS-1857","6523","(NA)"
"244",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","BT KURSTAKI ABTS-351","6522","(NA)"
"245",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","BT KURSTAKI SA-11","6519","(NA)"
"246",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","CANOLA OIL","11332","(D)"
"247",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","CHLORANTRANILIPROLE","90100","0.158"
"248",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329","(NA)"
"249",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","CYANTRANILIPROLE","90098","0.241"
"250",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","CYFLUMETOFEN","138831","0.397"
"251",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","ETOXAZOLE","107091","(D)"
"252",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","FENBUTATIN-OXIDE","104601","(D)"
"253",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","FENPROPATHRIN","127901","0.327"
"254",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","FENPYROXIMATE","129131","(D)"
"255",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","FLONICAMID","128016","0.197"
"256",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","FLUPYRADIFURONE","122304","0.317"
"257",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","HEXYTHIAZOX","128849","0.227"
"258",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","IMIDACLOPRID","129099","0.496"
"259",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","LAMBDA-CYHALOTHRIN","128897","(D)"
"260",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","MALATHION","57701","2.398"
"261",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","METHOXYFENOZIDE","121027","0.276"
"262",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","NALED","34401","(D)"
"263",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","NEEM OIL","25006","(D)"
"264",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","NEEM OIL, CLAR. HYD.","25007","(D)"
"265",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","NOVALURON","124002","0.232"
"266",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","PIPERONYL BUTOXIDE","67501","(D)"
"267",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","PYRETHRINS","69001","(D)"
"268",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","PYRIDABEN","129105","(D)"
"269",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","SPINETORAM","110007","0.125"
"270",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","SPINOSAD","110003","0.173"
"271",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","THIAMETHOXAM","60109","0.092"
"272",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","ACIBENZOLAR-S-METHYL","61402","(D)"
"273",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","CAPSICUM OLEORESIN EXTRACT","70704","(NA)"
"274",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","CHLOROPICRIN","81501","442.413"
"275",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","DICHLOROPROPENE","29001","131.091"
"276",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","FLUTRIAFOL","128940","0.218"
"277",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","GARLIC OIL","128827","(D)"
"278",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","HYDROGEN PEROXIDE","595","(D)"
"279",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","IRON PHOSPHATE","34903","(D)"
"280",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","METALDEHYDE","53001","(D)"
"281",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","METAM-POTASSIUM","39002","(D)"
"282",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","METAM-SODIUM","39003","(D)"
"283",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","PEROXYACETIC ACID","63201","(D)"
"284",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009","6800","(NA)"
"285",2023,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","REYNOUTRIA SACHALINE","55809","(D)"
"286",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","AZOXYSTROBIN","128810","1.4"
"287",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482","(D)"
"288",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","BACILLUS SUBTILIS","6479","(D)"
"289",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","BLAD","30006","(D)"
"290",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","BORAX DECAHYDRATE","11102","2.2"
"291",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","BOSCALID","128008","2.5"
"292",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19","6544","(D)"
"293",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","CAPTAN","81301","9.4"
"294",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","CYFLUFENAMID","555550","(D)"
"295",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","CYPRODINIL","288202","2.8"
"296",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","DIFENOCONAZOLE","128847","(D)"
"297",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","FENHEXAMID","90209","1.1"
"298",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","FLUDIOXONIL","71503","2.8"
"299",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","FLUOPYRAM","80302","3.3"
"300",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","FLUXAPYROXAD","138009","1.8"
"301",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","FOSETYL-AL","123301","(D)"
"302",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","ISOFETAMID","270000","(D)"
"303",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","MEFENOXAM","113502","1.5"
"304",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","MONO-POTASSIUM SALT","76416","(D)"
"305",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","MYCLOBUTANIL","128857","5.2"
"306",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","PENTHIOPYRAD","90112","1.8"
"307",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","POLYOXIN D ZINC SALT","230000","1.8"
"308",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","PROPICONAZOLE","122101","1.6"
"309",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","PYDIFLUMETOFEN","90110","(D)"
"310",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","PYRACLOSTROBIN","99100","2.1"
"311",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","PYRIMETHANIL","288201","1.6"
"312",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","QUINOLINE","55459","2"
"313",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","SULFUR","77501","7.1"
"314",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","TETRACONAZOLE","120603","1.6"
"315",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001","2.4"
"316",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","THIRAM","79801","4"
"317",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","TRIFLOXYSTROBIN","129112","3.3"
"318",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","TRIFLUMIZOLE","128879","(D)"
"319",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","CARFENTRAZONE-ETHYL","128712","(D)"
"320",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","FLUMIOXAZIN","129034","4.1"
"321",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","OXYFLUORFEN","111601","(D)"
"322",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","PENDIMETHALIN","108501","6.4"
"323",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","ABAMECTIN","122804","1.3"
"324",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","ACEQUINOCYL","6329","2.2"
"325",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","ACETAMIPRID","99050","1.4"
"326",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","AZADIRACHTIN","121701","3.8"
"327",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BEAUVERIA BASSIANA","128924","(D)"
"328",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BIFENAZATE","586","2.2"
"329",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BIFENTHRIN","128825","1.5"
"330",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BT KURSTAK ABTS-1857","6523","(D)"
"331",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BT KURSTAKI ABTS-351","6522","1.5"
"332",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BT KURSTAKI SA-11","6519","3.1"
"333",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CANOLA OIL","11332","(D)"
"334",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CHLORANTRANILIPROLE","90100","2.5"
"335",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329","(D)"
"336",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CYANTRANILIPROLE","90098","2.1"
"337",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CYFLUMETOFEN","138831","2.2"
"338",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","ETOXAZOLE","107091","(D)"
"339",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","FENBUTATIN-OXIDE","104601","(D)"
"340",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","FENPROPATHRIN","127901","1.3"
"341",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","FENPYROXIMATE","129131","(D)"
"342",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","FLONICAMID","128016","2.3"
"343",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","FLUPYRADIFURONE","122304","1.7"
"344",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","HEXYTHIAZOX","128849","1.2"
"345",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","IMIDACLOPRID","129099","1.1"
"346",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","LAMBDA-CYHALOTHRIN","128897","(D)"
"347",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","MALATHION","57701","1.3"
"348",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","METHOXYFENOZIDE","121027","1.6"
"349",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","NALED","34401","(D)"
"350",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","NEEM OIL","25006","(D)"
"351",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","NEEM OIL, CLAR. HYD.","25007","(D)"
"352",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","NOVALURON","124002","3"
"353",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","PIPERONYL BUTOXIDE","67501","(D)"
"354",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","PYRETHRINS","69001","(D)"
"355",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","PYRIDABEN","129105","(D)"
"356",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","SPINETORAM","110007","1.8"
"357",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","SPINOSAD","110003","1.8"
"358",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","THIAMETHOXAM","60109","1.5"
"359",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","ACIBENZOLAR-S-METHYL","61402","(D)"
"360",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","CAPSICUM OLEORESIN EXTRACT","70704","(D)"
"361",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","CHLOROPICRIN","81501","2.3"
"362",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","DICHLOROPROPENE","29001","1.2"
"363",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","FLUTRIAFOL","128940","1.9"
"364",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","GARLIC OIL","128827","(D)"
"365",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","HYDROGEN PEROXIDE","595","(D)"
"366",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","IRON PHOSPHATE","34903","(D)"
"367",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","METALDEHYDE","53001","(D)"
"368",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","METAM-POTASSIUM","39002","(D)"
"369",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","METAM-SODIUM","39003","(D)"
"370",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","PEROXYACETIC ACID","63201","(D)"
"371",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009","6800","(D)"
"372",2023,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","REYNOUTRIA SACHALINE","55809","(D)"
"373",2023,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","AZOXYSTROBIN","128810","24"
"374",2023,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482","(D)"
"375",2023,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","BACILLUS SUBTILIS","6479","(D)"
"376",2023,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","BLAD","30006","(D)"
"377",2023,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","BORAX DECAHYDRATE","11102","70"
"378",2023,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","BOSCALID","128008","17"
"379",2023,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19","6544","(D)"
"380",2023,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","CAPTAN","81301","88"
"381",2023,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","CYFLUFENAMID","555550","(D)"
"382",2023,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","CYPRODINIL","288202","81"
"383",2023,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","DIFENOCONAZOLE","128847","(D)"
"384",2023,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","FENHEXAMID","90209","26"
"385",2023,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","FLUDIOXONIL","71503","87"
"386",2023,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","FLUOPYRAM","80302","87"
"387",2023,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","FLUXAPYROXAD","138009","56"
